sku;images;name;categories;originalCategory
SQR-EZCAST-POCKET-TC;https://api.esquire.co.za/Resources/Images/Products/Big_ezcast-pocket-wireless-type-c-transmitter-and-hdmi-receiver.jpg;EZCast Pocket Wireless Type C Transmitter and HDMI Receiver;Computers Laptops & Electronics > Connectors Adaptors & Converters;HDMI Extenders
SQR-GCPDPH15;https://api.esquire.co.za/Resources/Images/Products/Big_Gizzu-4K60Hz-DisplayPort-to-HDMI-Cable-1.5m_wr_05-4.jpg;GIZZU 4K 60HZ DISPLAYPORT TO HDMI 1.5M;Computers Laptops & Electronics > Connectors Adaptors & Converters;HDMI, DVI & Displayport
SQR-328883;https://www.xyz.co.za/ProdImg/Big_328883-0.jpg;Manhattan Digital Video Adapter;Computers Laptops & Electronics > Connectors Adaptors & Converters;HDMI, DVI & Displayport 
SQR-DVI-VGA1.8M;https://www.xyz.co.za/ProdImg/Big_DVI-VGA1.8M_009.jpg;UniQue DVI Male to VGA Female 1.8m Cable;Computers Laptops & Electronics > Connectors Adaptors & Converters;HDMI, DVI & Displayport 
SQR-308489;https://www.xyz.co.za/ProdImg/Big_308489.jpg;Manhattan Mini DVI 32P to VGA HD15F Cable;Computers Laptops & Electronics > Connectors Adaptors & Converters;HDMI, DVI & Displayport 
SQR-151399;https://www.xyz.co.za/ProdImg/Big_151399-header34534322.jpg;Manhattan Passive Mini DisplayPort to HDMI Adapter;Computers Laptops & Electronics > Connectors Adaptors & Converters;HDMI, DVI & Displayport 
SQR-DPTVGA1.8M;https://api.esquire.co.za/Resources/Images/Products/Big_DPTVGA1.8MMain3-2.jpg;Unique Display Port to VGA Cable 1.8M;Computers Laptops & Electronics > Connectors Adaptors & Converters;HDMI, DVI & Displayport 
SQR-308496;https://www.xyz.co.za/ProdImg/Big_308496.jpg;Manhattan Mini DVI 32P to DVI 25F Cable;Computers Laptops & Electronics > Connectors Adaptors & Converters;HDMI, DVI & Displayport 
SQR-308502;https://www.xyz.co.za/ProdImg/Big_308502.jpg;Manhattan Mini DVI 32P to HDMI 19F Cable;Computers Laptops & Electronics > Connectors Adaptors & Converters;HDMI, DVI & Displayport 
SQR-328838;https://www.xyz.co.za/ProdImg/Big_328838pro.jpg;Manhatten Digital Video Cable -;Computers Laptops & Electronics > Connectors Adaptors & Converters;HDMI, DVI & Displayport 
SQR-353960;https://www.xyz.co.za/ProdImg/Big_353960-01.jpg;Manhattan In-wall CL3 Premium High;Computers Laptops & Electronics > Connectors Adaptors & Converters;HDMI, DVI & Displayport 
SQR-152310;https://www.xyz.co.za/ProdImg/Big_152310prddo.jpg;Manhattan SuperSpeed USB 3.0 to DVI Converter;Computers Laptops & Electronics > Connectors Adaptors & Converters;HDMI, DVI & Displayport 
SQR-152327;https://www.xyz.co.za/ProdImg/Big_152327pJro.jpg;Manhattan SuperSpeed USB 3.0 to DisplayPort Adapter;Computers Laptops & Electronics > Connectors Adaptors & Converters;HDMI, DVI & Displayport 
SQR-CAB-RCA;https://www.xyz.co.za/ProdImg/Big_CAB-RCA.01.jpg;Rca Extended Cable R/Wh/Blk, Retail Box, No Warranty;Computers Laptops & Electronics > Connectors Adaptors & Converters;RCA Adaptors & Convertors
SQR-AVC;https://www.xyz.co.za/ProdImg/Big_AVC-002.jpg;UniQue Audio/Video Cable RCA M-M;Computers Laptops & Electronics > Connectors Adaptors & Converters;RCA Adaptors & Convertors
SQR-P9072;https://www.xyz.co.za/ProdImg/Big_P9072-01.jpg;S;Computers Laptops & Electronics > Connectors Adaptors & Converters;RCA Adaptors & Convertors
SQR-AVC-3PIN-001;https://www.xyz.co.za/ProdImg/Big_AVC-007-01.jpg;Geeko RCA Y Splitter Audio;Computers Laptops & Electronics > Connectors Adaptors & Converters;RCA Adaptors & Convertors
SQR-KD-882;https://www.xyz.co.za/ProdImg/Big_KD-881-01.jpg;Geeko 1m 1x RCA Hi-Grade;Computers Laptops & Electronics > Connectors Adaptors & Converters;RCA Adaptors & Convertors
SQR-AVC-3PIN-002;https://www.xyz.co.za/ProdImg/Big_AVC-007-01.jpg;Geeko Audio;Computers Laptops & Electronics > Connectors Adaptors & Converters;RCA Adaptors & Convertors
SQR-P9071;https://www.xyz.co.za/ProdImg/Big_P9071.01.jpg;S/Vhs To 1 Rca Plug 1m, Retail Box, No Warranty;Computers Laptops & Electronics > Connectors Adaptors & Converters;RCA Adaptors & Convertors
SQR-AVC-009;https://www.xyz.co.za/ProdImg/Big_AVC-004-01.jpg;Geeko Audio 2 X RCA Male Cable With Ground 0.8Meter;Computers Laptops & Electronics > Connectors Adaptors & Converters;RCA Adaptors & Convertors
SQR-AVC-005;https://www.xyz.co.za/ProdImg/Big_AVC-00-0001.jpg;Geeko 2 X RCA Male to Male Audio Cable With Ground;Computers Laptops & Electronics > Connectors Adaptors & Converters;RCA Adaptors & Convertors
SQR-AVC-006;https://www.xyz.co.za/ProdImg/Big_AVC-005-01.jpg;Geeko 2 X RCA Male to Male Audio Cable With Ground;Computers Laptops & Electronics > Connectors Adaptors & Converters;RCA Adaptors & Convertors
SQR-AVC-007;https://www.xyz.co.za/ProdImg/Big_AVC-007 -001.jpg;Geeko 2 X RCA Male to Male Audio Cable With Ground;Computers Laptops & Electronics > Connectors Adaptors & Converters;RCA Adaptors & Convertors
SQR-9221032812;https://www.xyz.co.za/ProdImg/Big_9221032812.01.jpg;Digitech 1rca-S Vhs(Dmm220p) 1.2mt Black;Computers Laptops & Electronics > Connectors Adaptors & Converters;RCA Adaptors & Convertors
SQR-361231;https://www.xyz.co.za/ProdImg/Big_361231.jpg;Manhattan Single Cinch RCA to Single Cinch RCA;Computers Laptops & Electronics > Connectors Adaptors & Converters;RCA Adaptors & Convertors
SQR-AVC-008;https://www.xyz.co.za/ProdImg/Big_AVC-004-01.jpg;Geeko 3m Audio 2 X Rca Male Cable;Computers Laptops & Electronics > Connectors Adaptors & Converters;RCA Adaptors & Convertors
SQR-AVC-003;https://www.xyz.co.za/ProdImg/Big_AVC-003-01.jpg;Geeko 3m 3x RCA Cinch Male to Male Audio/Video Cable;Computers Laptops & Electronics > Connectors Adaptors & Converters;RCA Adaptors & Convertors
SQR-AV-41S;https://www.xyz.co.za/ProdImg/Big_AV-41S-01.jpg;Geeko 4 Port RCA AV Switch, Retail Box, No Warranty;Computers Laptops & Electronics > Connectors Adaptors & Converters;RCA Adaptors & Convertors
SQR-AVC-004;https://www.xyz.co.za/ProdImg/Big_AVC-004-01.jpg;Geeko 5m 2 X Cinch RCA Male Audio Cable;Computers Laptops & Electronics > Connectors Adaptors & Converters;RCA Adaptors & Convertors
SQR-AVC-002;https://www.xyz.co.za/ProdImg/Big_AVC-006-01.jpg;Geeko 5m Braided Dual Cinch RCA Audio Cable;Computers Laptops & Electronics > Connectors Adaptors & Converters;RCA Adaptors & Convertors
SQR-KD061AA;https://www.xyz.co.za/ProdImg/Big_c02942741.png;HP Internal Parallel Port Adapter;Computers Laptops & Electronics > Connectors Adaptors & Converters;Serial & Parallel I/O Cards
SQR-152341;https://www.xyz.co.za/ProdImg/Big_151429pro.jpg;Manhattan Hi Speed USB 3D 7.1 Sound Adapter;Computers Laptops & Electronics > Connectors Adaptors & Converters;Sound Cards
SQR-150859;https://www.xyz.co.za/ProdImg/Big_150859pro.jpg;Manhattan Hi-Speed USB 3-D Sound Adapter;Computers Laptops & Electronics > Connectors Adaptors & Converters;Sound Cards
SQR-SND-X1-EU;https://www.xyz.co.za/ProdImg/Big_SND-X1-EU_001.jpg;Xitel Sound Around for Xbox 360 DVD Audio from 2 Speakers;Computers Laptops & Electronics > Connectors Adaptors & Converters;Sound Cards
SQR-7-0460;https://www.xyz.co.za/ProdImg/Big_7-0460-01.jpg;Netix Hi-Speed USB Female to;Computers Laptops & Electronics > Connectors Adaptors & Converters;USB (Accessories)
SQR-SP128GBUC3C50V1K;https://www.xyz.co.za/ProdImg/Big_Big_SP032GBUC3C50V1K-006.jpg;SP C50 128GB OTG TYPE-C & USB-A & MICRO Flash drive;Computers Laptops & Electronics > Connectors Adaptors & Converters;USB (Accessories)
SQR-UE300;https://api.esquire.co.za/Resources/Images/Products/Big_2_normal_1557038856362v-4.jpg;TP-Link UE300 USB 3.0 to Gigabit Ethernet Network Adapter;Computers Laptops & Electronics > Connectors Adaptors & Converters;USB Ethernet Adaptor
SQR-152525;https://www.xyz.co.za/ProdImg/Big_152525-01.jpg;Manhattan Full-Speed USB-C to Cen36;Computers Laptops & Electronics > Connectors Adaptors & Converters;USB Gadgets
SQR-TUC-VGA;https://www.xyz.co.za/ProdImg/Big_tuc-vga_v1g_d01_2.jpg;TrendNet USB Type C to VGA HDTV Adapter;Computers Laptops & Electronics > Connectors Adaptors & Converters;VGA & RGB Extenders
SQR-177344;https://www.xyz.co.za/ProdImg/Big_177344pro.jpg;Manhattan VGA Cat5 5E 6 Extender;Computers Laptops & Electronics > Connectors Adaptors & Converters;VGA & RGB Extenders
SQR-CAB804;https://api.esquire.co.za/Resources/Images/Products/Big_170703-header-1-1.jpg;PREMIUM IDE CABLE STRING LIGHT-GREEN;Computers Laptops & Electronics > Desktop Components > Controllers & Lighting;Cable Accessories
SQR-NTX-RM-FAN;https://api.esquire.co.za/Resources/Images/Products/Big__1710318-3.jpg;Netix Server Rack Fan;Computers Laptops & Electronics > Desktop Components > Cooling > CPU Cooling;CPU Heat sink and Fan-AMD
SQR-872767005044;https://www.xyz.co.za/ProdImg/Big_872767005044.jpg;Arctic Freezer A30 AMD CPU Cooler;Computers Laptops & Electronics > Desktop Components > Cooling > CPU Cooling;CPU Heat sink and Fan-AMD
SQR-UN65WCPUFAN;https://www.xyz.co.za/ProdImg/Big_UN65WCPUFAN-001.jpg;UniQue Thermal Cooling Processor Heatsink and Fan;Computers Laptops & Electronics > Desktop Components > Cooling > CPU Cooling;CPU Heat sink and Fan-Hybrid
SQR-FAN044;https://www.xyz.co.za/ProdImg/Big_FAN044.jpg;UniQue Premuim Fan For P4 up to 2.8GHz Retail Packaging 3;Computers Laptops & Electronics > Desktop Components > Cooling > CPU Cooling;CPU Heat sink and Fan-Intel
SQR-701785;https://www.xyz.co.za/ProdImg/Big_701785.jpg;Manhattan CPU Cooler P4 up to 2.4GHZ;Computers Laptops & Electronics > Desktop Components > Cooling > CPU Cooling;CPU Heat sink and Fan-Intel
SQR-ACE101-A;https://www.xyz.co.za/ProdImg/Big_ACE101-A-01.jpg;UniQue 80mm Fan Air Duct For PC Chassis;Computers Laptops & Electronics > Desktop Components > Cooling > Fans;PC Fan Controllers
SQR-JF-01;https://www.xyz.co.za/ProdImg/Big_JF-01-001.jpg;UniQue 80mm Clear Case Fan With Blue LED;Computers Laptops & Electronics > Desktop Components > Cooling > Fans;PC Fan Controllers
SQR-RAC-ACCFAN002;https://api.esquire.co.za/Resources/Images/Products/Big_RAC-ACCFAN002MAin1-4.jpg;UNIQUE CABINET FAN PLUG FINGR FOR 9U;Computers Laptops & Electronics > Desktop Components > Cooling > Fans;PC Fan Controllers
SQR-GEMINIM11203R;https://www.xyz.co.za/ProdImg/Big_GEMINIM11203R-02.png;KWG Gemini M1 1203;Computers Laptops & Electronics > Desktop Components > Cooling > Fans;PC Fan Controllers
SQR-872767004467;https://www.xyz.co.za/ProdImg/Big_872767004467.jpg;Arctic Accelero L2 PLUS See Compatibility List;Computers Laptops & Electronics > Desktop Components > Cooling > Graphics Card Cooling;VGA Card Cooling 
SQR-872767006959;https://www.xyz.co.za/ProdImg/Big_872767006959-001.jpg;Arctic Accelero S3 Passive Graphics Card Cooler for arctic;Computers Laptops & Electronics > Desktop Components > Cooling > Graphics Card Cooling;VGA Card Cooling 
SQR-872767004825;https://www.xyz.co.za/ProdImg/Big_872767004825-f.jpg;Arctic Accelero Twin Turbo 6990 VGA Cooling Unit HD6990;Computers Laptops & Electronics > Desktop Components > Cooling > Graphics Card Cooling;VGA Card Cooling 
SQR-872767006096;https://www.xyz.co.za/ProdImg/Big_872767006096.jpg;Arctic Accelero Twin Turbo 690 VGA Cooling Unit GTX690 SLI;Computers Laptops & Electronics > Desktop Components > Cooling > Graphics Card Cooling;VGA Card Cooling 
SQR-CRATERM1240R;https://www.xyz.co.za/ProdImg/Big_CRATERM1240R-02.png;KWG Crater M1 240;Computers Laptops & Electronics > Desktop Components > Cooling > Liquid Coolers;Gaming Cooling Solutions
SQR-BX8071514700;https://api.esquire.co.za/Resources/Images/Products/Big_BX8071514700-6.jpg;Intel Core i7-14700 CPU - 20-core LGA 1700 5.4GHz Processor;Computers Laptops & Electronics > Desktop Components > CPU > Intel CPU;INTEL
SQR-C915BG;https://api.esquire.co.za/Resources/Images/Products/Big_c915bg-2-1.jpg;UniQue Gaming Case No PSU With 4 LED Fan;Computers Laptops & Electronics > Desktop Components > Desktop Cases > Office Desktop Cases;Computer Case
SQR-C160;https://www.xyz.co.za/ProdImg/Big_C160-1.jpg;Unique ATX Midi Tower Case with 400Watt Power supply;Computers Laptops & Electronics > Desktop Components > Desktop Cases > Office Desktop Cases;Computer Case
SQR-CS611B-300W;https://www.xyz.co.za/ProdImg/Big_csr611r.jpg;UNIQUE  LIVING CUBE 300W plus 1 SIDE;Computers Laptops & Electronics > Desktop Components > Desktop Cases > Office Desktop Cases;Computer Case (Chassis)
SQR-PET160SPL1;https://api.uselect.co.za/Resources/Images/Products/Big_emea-pet160spl1-tower-servers-1147092143-1.jpg;Dell PowerEdge T160 Intel Xeon E E-2414 Tower Server;Computers Laptops & Electronics > Desktop Components > Desktop Cases > Office Desktop Cases;Computer Case (Mid-Tower)
SQR-160537;https://www.xyz.co.za/ProdImg/Big_image_160537.jpg;Manhattan ATA 133 RAID PCI Express Card;Computers Laptops & Electronics > Desktop Components > Expansion & Pcie Adapters;Controller (RAID)
SQR-I-310;https://www.xyz.co.za/ProdImg/Big_200701091151179737.jpg;ST Labs PCI to PC Card Adapter, Retail Box, No Warranty;Computers Laptops & Electronics > Desktop Components > Expansion & Pcie Adapters;Controller (SATA)
SQR-E5M76AA;https://api.esquire.co.za/Resources/Images/Products/Big_HS3110.JPG;HP HS3110 HSPA Mobile Broadband Module;Computers Laptops & Electronics > Desktop Components > Expansion & Pcie Adapters > Network;Modem (Accessories)
SQR-522328;https://www.xyz.co.za/ProdImg/Big_231.jpg;Intellinet Gigabit PCI Network Card;Computers Laptops & Electronics > Desktop Components > Expansion & Pcie Adapters > Network;Network Interface Card (NIC)
SQR-ARCHER-TX20E;https://www.xyz.co.za/ProdImg/Big_ARCHER-TX20Emain1.jpg;TP-Link ARCHER-TX20E WiFi and Bluetooth;Computers Laptops & Electronics > Desktop Components > Expansion & Pcie Adapters > PCI-E Cards;Wireless Adaptors - PCI / PCI-E
SQR-E5M74AA;https://www.xyz.co.za/ProdImg/Big_E5M74AA.jpg;HP LT4112 E5M74AA Wireless Internet Adapter;Computers Laptops & Electronics > Desktop Components > Expansion & Pcie Adapters > PCI-E Cards;Wireless Adaptors - PCI / PCI-E
SQR-502184;https://www.xyz.co.za/ProdImg/Big_502184.jpg;Intellinet Wireless MIMO TurboG PC Card;Computers Laptops & Electronics > Desktop Components > Expansion & Pcie Adapters > PCMCIA;Wireless Adaptors - PCMCIA 
SQR-505314;https://www.xyz.co.za/ProdImg/Big_505314.jpg;Intellinet Wireless G PC Card;Computers Laptops & Electronics > Desktop Components > Expansion & Pcie Adapters > PCMCIA;Wireless Adaptors - PCMCIA 
SQR-501668;https://www.xyz.co.za/ProdImg/Big_284.jpg;Intellinet Wireless Super G PC Card 32 Bit PC Card Adapter;Computers Laptops & Electronics > Desktop Components > Expansion & Pcie Adapters > PCMCIA;Wireless Adaptors - PCMCIA 
SQR-522731;https://www.xyz.co.za/ProdImg/Big_292.jpg;Intellinet Wireless Super G PCMCIA Adapter;Computers Laptops & Electronics > Desktop Components > Expansion & Pcie Adapters > PCMCIA;Wireless Adaptors - PCMCIA 
SQR-4044951017201;https://www.xyz.co.za/ProdImg/Big_4044951017201-01.jpg;Sharkoon USB 3.1 Host Controller Card;Computers Laptops & Electronics > Desktop Components > Expansion & Pcie Adapters > USB;Controller (USB 3.1)
SQR-151757;https://www.xyz.co.za/ProdImg/Big_Big_151757pro_311.jpg;Manhattan PCI Express card 2x external ports;Computers Laptops & Electronics > Desktop Components > Expansion & Pcie Adapters > USB;Controller (USB 3.1)
SQR-163552;https://www.xyz.co.za/ProdImg/Big_163552pro.jpg;Manhattan 3-Port Type-C USB 3.0;Computers Laptops & Electronics > Desktop Components > Expansion & Pcie Adapters > USB;Controller (USB)
SQR-MW300UM;https://www.xyz.co.za/ProdImg/Big_MW300UMmain1.jpg;Mercusys MW300UM N300 Wireless Mini USB Adapter;Computers Laptops & Electronics > Desktop Components > Expansion & Pcie Adapters > USB;Wireless Adaptors - USB
SQR-TL-WN725N;https://www.xyz.co.za/ProdImg/Big_TL-WN725Nmain2.jpg;TP Link TL WN725N 150Mbps Wireless N Nano USB Adapter;Computers Laptops & Electronics > Desktop Components > Expansion & Pcie Adapters > USB;Wireless Adaptors - USB
SQR-MU6H;https://www.xyz.co.za/ProdImg/Big_MU6Hmain1.jpg;Mercusys MU6H AC650 High Gain Wireless Dual Band USB;Computers Laptops & Electronics > Desktop Components > Expansion & Pcie Adapters > USB;Wireless Adaptors - USB
SQR-TL-WN823N;https://www.xyz.co.za/ProdImg/Big_TL-WN823Nmain3.jpg;TP Link TL WN823N 300Mbps Mini Wireless N USB Adapter;Computers Laptops & Electronics > Desktop Components > Expansion & Pcie Adapters > USB;Wireless Adaptors - USB
SQR-TL-WN881ND;https://www.xyz.co.za/ProdImg/Big_tp-link-tl-wn881nd-300mbps-wireless-n-pci-express-adapter-02.jpg;TP-link 300MBPS Wireless N PCIE Adapter;Computers Laptops & Electronics > Desktop Components > Expansion & Pcie Adapters > USB;Wireless Adaptors - USB
SQR-ARCHER-T3U NANO;https://www.xyz.co.za/ProdImg/Big_ARCHER-T3U NANO.jpg;TP;Computers Laptops & Electronics > Desktop Components > Expansion & Pcie Adapters > USB;Wireless Adaptors - USB
SQR-ARCHER-T3U PLUS;https://www.xyz.co.za/ProdImg/Big_ARCHER-T3U PLUSmain1.jpg;TP;Computers Laptops & Electronics > Desktop Components > Expansion & Pcie Adapters > USB;Wireless Adaptors - USB
SQR-ARCHER-TX20U-PLUS;https://www.xyz.co.za/ProdImg/Big_ARCHER-TX20U-PLUSMain5.jpg;TP-Link Archer TX20U Plus High Gain Wifi6 Wireless Adapter;Computers Laptops & Electronics > Desktop Components > Expansion & Pcie Adapters > USB;Wireless Adaptors - USB
SQR-ARCHER-TX20UH;https://www.xyz.co.za/ProdImg/Big_ARCHER-TX20UHmain1.jpg;TP-Link Archer TX20UH AX1800 High;Computers Laptops & Electronics > Desktop Components > Expansion & Pcie Adapters > USB;Wireless Adaptors - USB
SQR-AM-GT7302GBD3128B;https://api.esquire.co.za/Resources/Images/Products/Big_Screenshot-2025-06-27-091540.png;AMOG GT730 4GB DDR3 Graphics Card;Computers Laptops & Electronics > Desktop Components > Graphics Cards > Nvidia Graphics Cards;Graphics Cards - NVIDIA
SQR-90YV0ALA-M0NA00;https://api.esquire.co.za/Resources/Images/Products/Big_ASUS-GeForce-GT-710-2GB-GDDR5-EVO-5.jpg;ASUS GeForce GT 710 2GB GDDR5 EVO Graphics Card;Computers Laptops & Electronics > Desktop Components > Graphics Cards > Nvidia Graphics Cards;Graphics Cards - NVIDIA
SQR-AM-GT7304GBD3128B;https://api.esquire.co.za/Resources/Images/Products/Big_Screenshot-2025-06-27-090421.png;AMOG GT730 4GB DDR5 128-Bit Graphics Card;Computers Laptops & Electronics > Desktop Components > Graphics Cards > Nvidia Graphics Cards;Graphics Cards - NVIDIA
SQR-GT710-SL-2GD3-BRK-EVO;https://api.esquire.co.za/Resources/Images/Products/Big_GT710-SL-2GD3-BRK-EVOMain2.jpg;ASUS EVO Silent Nvidia GeForce GT 710 2GB DDR3 Graphics;Computers Laptops & Electronics > Desktop Components > Graphics Cards > Nvidia Graphics Cards;Graphics Cards - NVIDIA
SQR-GT7102GD3H4HDMI;https://api.esquire.co.za/Resources/Images/Products/Big_GT7102GD3H4HDMI_wr_01-(1).jpg;MSI nVidia Geforce GT 710 2GD3H 2GB PCIe 2 x16 Graphics;Computers Laptops & Electronics > Desktop Components > Graphics Cards > Nvidia Graphics Cards;Graphics Cards - NVIDIA
SQR-AM-GTX750TI4GBD5;https://api.esquire.co.za/Resources/Images/Products/Big_Screenshot-2025-06-26-162445.png;AMOG NVIDIA GTX750TI 4GB DDR5 128BIT Graphics card;Computers Laptops & Electronics > Desktop Components > Graphics Cards > Nvidia Graphics Cards;Graphics Cards - NVIDIA
SQR-RTX3060TIVENTUS3X8GOCLHR;https://www.xyz.co.za/ProdImg/Big_RTX3060TIVENTUS3X8GOCLHR.png;MSI Nvidia GeForce RTX 3060 TI Ventus 3X 8G OC LHR Graphics;Computers Laptops & Electronics > Desktop Components > Graphics Cards > Nvidia Graphics Cards;Graphics Cards - NVIDIA 
SQR-RTX3060TIGAMINGX8GB;https://www.xyz.co.za/ProdImg/Big_phpThumb (4) (2).jpg;MSI Nvidia GeForce RTX 3060 Ti GAMING X 8G LHR Graphics;Computers Laptops & Electronics > Desktop Components > Graphics Cards > Nvidia Graphics Cards;Graphics Cards - NVIDIA 
SQR-RTX3060TIVENTUS2X8GB;https://www.xyz.co.za/ProdImg/Big_RTX3060TIVENTUS2X8GB-header353422.jpg;MSI Nvidia GeForce RTX 3060 Ti 8G Graphics Card;Computers Laptops & Electronics > Desktop Components > Graphics Cards > Nvidia Graphics Cards;Graphics Cards - NVIDIA 
SQR-RTX3070TIVENTUS3X8GB;https://www.xyz.co.za/ProdImg/Big_RTX3070TIVENTUS3X8GB-header544422.jpg;MSI Nvidia GeForce RTX 3070 Ti VENTUS 3X 8G OC Graphics;Computers Laptops & Electronics > Desktop Components > Graphics Cards > Nvidia Graphics Cards;Graphics Cards - NVIDIA 
SQR-RTX3070TIGAMINGXTRIO8G;https://www.xyz.co.za/ProdImg/Big_RTX3070TIGAMINGXTRIO8G-header353422.jpg;MSI Nvidia GeForce RTX 3070 Ti GAMING X TRIO 8G Graphics;Computers Laptops & Electronics > Desktop Components > Graphics Cards > Nvidia Graphics Cards;Graphics Cards - NVIDIA 
SQR-DL.04G2K.KAM;https://www.xyz.co.za/ProdImg/Big_DL.04G2K.KAMmain2.jpg;Apacer 4GB DDR3 1600Mhz Desktop Memory;Computers Laptops & Electronics > Desktop Components > Memory > Desktop Memory;Memory (Desktop)
SQR-AX25D3208T-4;https://www.xyz.co.za/ProdImg/Big_E_Ram_1.jpg;Esquire 256MB DDR400 ;Computers Laptops & Electronics > Desktop Components > Memory > Desktop Memory;Memory (Desktop)
SQR-DL.08G2K.KAM;https://www.xyz.co.za/ProdImg/Big_Brig_Apacer dl.08g2k.kam 001.jpg;Apacer 8GB DDR3 1600Mhz Desktop Memory;Computers Laptops & Electronics > Desktop Components > Memory > Desktop Memory;Memory (Desktop)
